dimension,granularity,indicator_name,status,result
quality,groups,case_percentage_with_missed_deadline,'>' not supported between instances of 'Timestamp' and 'Timedelta',
quality,groups,case_percentage_with_rework,success,1.0
quality,groups,client_count_and_total_cost_ratio,success,0.014778325123152709
quality,groups,desired_activity_count,success,2
quality,groups,expected_activity_instance_count_by_human_resource,success,3.3333333333333335
quality,groups,expected_activity_instance_count_by_role,success,3.3333333333333335
quality,groups,expected_automated_activity_count,success,1.3333333333333333
quality,groups,expected_automated_activity_instance_count,success,5.0
quality,groups,expected_client_count_and_total_cost_ratio,success,0.014778325123152709
quality,groups,expected_desired_activity_count,success,0.24
quality,groups,expected_human_resource_count,success,0.36
quality,groups,expected_non_automated_activity_count,success,0.24
quality,groups,expected_non_automated_activity_instance_count,success,3.3333333333333335
quality,groups,expected_outcome_unit_count,success,210.0
quality,groups,expected_overall_quality,success,2.6666666666666665
quality,groups,expected_repeatability,success,0.6
quality,groups,expected_rework_count,success,5.0
quality,groups,expected_rework_count_by_value,success,5.0
quality,groups,expected_rework_of_activities_subset,success,3.3333333333333335
quality,groups,expected_rework_percentage,success,0.5851851851851851
quality,groups,expected_rework_percentage_by_value,success,0.5851851851851851
quality,groups,expected_rework_time,success,0 days 00:00:29
quality,groups,expected_successful_outcome_unit_count,success,162.66666666666666
quality,groups,expected_successful_outcome_unit_percentage,success,0.820907738095238
quality,groups,expected_total_cost_and_client_count_ratio,success,0.014778325123152709
quality,groups,expected_unwanted_activity_count,success,0
quality,groups,expected_unwanted_activity_instance_count,success,0.0
quality,groups,expected_unwanted_activity_instance_percentage,success,0.0
quality,groups,expected_unwanted_activity_percentage,success,0.0
quality,groups,human_resource_count,success,3
quality,groups,non_automated_activity_count,success,2
quality,groups,non_automated_activity_instance_count,success,10
quality,groups,outcome_unit_count,success,630.0
quality,groups,repeatability,success,0.6
quality,groups,rework_count,success,15
quality,groups,rework_count_by_value,success,15
quality,groups,rework_of_activities_subset,success,10
quality,groups,rework_percentage,success,0.6
quality,groups,rework_percentage_by_value,success,0.6
quality,groups,rework_time,success,0 days 00:01:27
quality,groups,successful_outcome_unit_count,success,488.0
quality,groups,successful_outcome_unit_percentage,success,0.7746031746031746
quality,groups,total_cost_and_client_count_ratio,success,0.014778325123152709
quality,groups,unwanted_activity_count,success,0
quality,groups,unwanted_activity_instance_count,success,0
quality,groups,unwanted_activity_instance_percentage,success,0.0
quality,groups,unwanted_activity_percentage,success,0.0
quality,instances,outcome_unit_count_for_single_events_of_activity_instances,success,0.0
quality,instances,outcome_unit_count_for_sum_of_all_events_of_activity_instances,success,0.0
quality,instances,successful_outcome_unit_count,success,0.0
quality,instances,successful_outcome_unit_percentage,"Error performing indicator division. Numerator value=0.0, denominator value=0.0",
time,activities,lead_time,success,0 days 00:14:43
time,activities,service_and_lead_time_ratio,success,0.5855039637587769
time,activities,service_time,success,0 days 00:08:36.999999999
time,activities,waiting_time,success,0 days 00:06:06
time,cases,active_time,"Error performing indicator division. Numerator value=0 days 00:00:07, denominator value=0",
time,cases,activity_count,success,4
time,cases,activity_instance_count,success,9
time,cases,automated_activity_count,success,2
time,cases,automated_activity_instance_count,success,7
time,cases,automated_activity_service_time,success,0 days 00:00:30
time,cases,handover_count,success,6.0
time,cases,idle_time,"Error performing indicator division. Numerator value=0 days 00:00:07, denominator value=0",
time,cases,lead_time,success,0 days 00:01:00
time,cases,lead_time_deviation_from_deadline,success,0 days 23:59:00
time,cases,lead_time_deviation_from_expectation,success,0 days 11:59:00
time,cases,lead_time_from_activity_a,success,0 days 00:01:09
time,cases,lead_time_from_activity_a_to_b,success,0 days 00:00:15
time,cases,lead_time_to_activity_a,success,-1 days +23:59:51
time,cases,service_and_lead_time_ratio,success,0.5
time,cases,service_time,success,0 days 00:00:30
time,cases,service_time_from_activity_a_to_b,'sgl',
time,cases,waiting_time,success,0 days 00:01:12
time,cases,waiting_time_from_activity_a_to_b,'sgl',
time,groups,activity_count,success,4
time,groups,activity_instance_count,success,25
time,groups,automated_activity_count,success,2
time,groups,automated_activity_instance_count,success,15
time,groups,automated_activity_service_time,success,0 days 00:00:50
time,groups,case_count_lead_time_ratio,success,61.714285714285715
time,groups,case_count_where_lead_time_over_value,'>' not supported between instances of 'Timedelta' and 'int',
time,groups,case_percentage_where_lead_time_over_value,'>' not supported between instances of 'Timedelta' and 'int',
time,groups,case_percentage_with_missed_deadline,'>' not supported between instances of 'Timestamp' and 'int',
time,groups,expected_active_time,"Error performing indicator division. Numerator value=0 days 00:00:02, denominator value=0",
time,groups,expected_activity_count,success,3.3333333333333335
time,groups,expected_activity_instance_count,success,8.333333333333334
time,groups,expected_automated_activity_count,success,1.3333333333333333
time,groups,expected_automated_activity_instance_count,success,5.0
time,groups,expected_automated_activity_service_time,success,0 days 00:00:16.666666666
time,groups,expected_handover_count,success,5.0
time,groups,expected_idle_time,"Error performing indicator division. Numerator value=0 days 00:00:02, denominator value=0",
time,groups,expected_lead_time,success,0 days 00:00:47
time,groups,expected_lead_time_deviation_from_deadline,success,0 days 23:59:12.999999999
time,groups,expected_lead_time_deviation_from_expectation,success,0 days 11:59:13
time,groups,expected_lead_time_from_activity_a,success,0 days 00:00:55.666666666
time,groups,expected_lead_time_from_activity_a_to_b,success,0 days 00:00:22
time,groups,expected_lead_time_to_activity_a,success,-1 days +23:59:51.333333334
time,groups,expected_service_and_lead_time_ratio,success,2.574468085106383
time,groups,expected_service_time,success,0 days 00:00:40.333333333
time,groups,expected_service_time_from_activity_a_to_b,'sgl',
time,groups,expected_waiting_time,success,0 days 00:00:49
time,groups,expected_waiting_time_from_activity_a_to_b,'sgl',
time,groups,lead_time,success,0 days 00:02:55
time,groups,lead_time_and_case_count_ratio,success,0 days 00:00:58.333333333
time,groups,service_and_lead_time_ratio,success,0.6914285714285714
time,groups,service_time,success,0 days 00:02:01
time,groups,service_time_from_activity_a_to_b,'sgl',
time,instances,lead_time,success,0 days 00:00:00
time,instances,service_and_lead_time_ratio,"Error performing indicator division. Numerator value=0 days 00:00:00, denominator value=0 days 00:00:00",
time,instances,service_time,success,0 days 00:00:00
time,instances,waiting_time,success,0 days 00:00:00
